run_id,q_true,q_pred,true_stage,pred_stage,relative_life,q_comparison_definition,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
104,0.30239361269184667,0.3847643,middle,middle,0.30363036303630364,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
105,0.302418898229824,0.38883728,middle,middle,0.3069306930693069,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
106,0.3024251420368648,0.3938136,middle,middle,0.3102310231023102,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
107,0.3024251420368648,0.39726377,middle,middle,0.31353135313531355,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
108,0.3024251420368648,0.38097987,middle,middle,0.31683168316831684,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
109,0.3024251420368648,0.3915255,middle,middle,0.3201320132013201,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
110,0.3024251420368648,0.38744736,middle,middle,0.3234323432343234,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
111,0.3024251420368648,0.3958831,middle,middle,0.32673267326732675,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
112,0.3024251420368648,0.39136127,middle,middle,0.33003300330033003,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
113,0.3024251420368648,0.39974964,middle,middle,0.3333333333333333,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
114,0.3024251420368648,0.39951575,middle,middle,0.33663366336633666,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
115,0.3024251420368648,0.4056981,middle,middle,0.33993399339933994,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
116,0.3024251420368648,0.40573922,middle,middle,0.3432343234323432,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
117,0.3024251420368648,0.41114983,middle,middle,0.3465346534653465,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
118,0.3024251420368648,0.41953334,middle,middle,0.34983498349834985,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
119,0.3024251420368648,0.39778233,middle,middle,0.35313531353135313,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
120,0.3024251420368648,0.41903692,middle,middle,0.3564356435643564,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
121,0.3024251420368648,0.42005587,middle,middle,0.35973597359735976,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
122,0.3024251420368648,0.42645273,middle,middle,0.36303630363036304,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
123,0.3024251420368648,0.4261883,middle,middle,0.36633663366336633,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
124,0.3024251420368648,0.43308562,middle,middle,0.3696369636963696,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
125,0.3024251420368648,0.43326184,middle,middle,0.37293729372937295,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
126,0.3024412137797824,0.437754,middle,middle,0.37623762376237624,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
127,0.3026364281860637,0.43331897,middle,middle,0.3795379537953795,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
128,0.30301078517156854,0.43642968,middle,middle,0.38283828382838286,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
129,0.3035642847362966,0.44468194,middle,middle,0.38613861386138615,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
130,0.3042969268802481,0.4412253,middle,middle,0.38943894389438943,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
131,0.30520871168756347,0.4425191,middle,middle,0.3927392739273927,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
132,0.30629963907410224,0.43919992,middle,middle,0.39603960396039606,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
133,0.3075536372969468,0.43888494,middle,middle,0.39933993399339934,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
134,0.3088076355197915,0.43563417,middle,middle,0.40264026402640263,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
135,0.310061633742636,0.43307406,middle,middle,0.40594059405940597,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
136,0.3113156319654807,0.4312298,middle,middle,0.40924092409240925,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
137,0.3125696301883253,0.42987746,middle,middle,0.41254125412541254,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
138,0.31382362841116995,0.43030164,middle,middle,0.4158415841584158,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
139,0.31507762663401445,0.42868012,middle,middle,0.41914191419141916,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
140,0.3163316248568591,0.42632744,middle,middle,0.42244224422442245,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
141,0.3175856230797036,0.42738637,middle,middle,0.42574257425742573,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
142,0.31883962130254834,0.42736092,middle,middle,0.429042904290429,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
143,0.3200936195253929,0.42821988,middle,middle,0.43234323432343236,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
144,0.32134761774823756,0.42876065,middle,middle,0.43564356435643564,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
145,0.3226016159710823,0.42909992,middle,middle,0.4389438943894389,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
146,0.32385561419392683,0.42858744,middle,middle,0.44224422442244227,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
147,0.32510961241677144,0.42978978,middle,middle,0.44554455445544555,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
148,0.32636361063961605,0.43004274,middle,middle,0.44884488448844884,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
149,0.3276176088624607,0.43056393,middle,middle,0.4521452145214521,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
150,0.3288716070853052,0.42780825,middle,middle,0.45544554455445546,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
151,0.3301256053081499,0.4302209,middle,middle,0.45874587458745875,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
152,0.3313796035309944,0.42877644,middle,middle,0.46204620462046203,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
153,0.33263360175383916,0.4315061,middle,middle,0.46534653465346537,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
154,0.3338875999766836,0.43216893,middle,middle,0.46864686468646866,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
155,0.33514159819952827,0.4339731,middle,middle,0.47194719471947194,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
156,0.3363955964223728,0.43381295,middle,middle,0.4752475247524752,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
157,0.33764959464521754,0.43551704,middle,middle,0.47854785478547857,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
158,0.33892662091897086,0.4366483,middle,middle,0.48184818481848185,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
159,0.3402266750753522,0.43482205,middle,middle,0.48514851485148514,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
160,0.3415497572826421,0.43389755,middle,middle,0.4884488448844885,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
161,0.3428958675408408,0.45037955,middle,middle,0.49174917491749176,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
162,0.3442650056816676,0.4462752,middle,middle,0.49504950495049505,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
163,0.34565717187340295,0.4467305,middle,middle,0.49834983498349833,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
164,0.3470723660319067,0.44993588,middle,middle,0.5016501650165016,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
165,0.3484875601904105,0.45374623,middle,middle,0.504950495049505,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
166,0.34990275443305463,0.45637932,middle,middle,0.5082508250825083,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
167,0.3513179485915584,0.46138558,middle,middle,0.5115511551155115,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
168,0.3527331427500622,0.47055346,middle,middle,0.5148514851485149,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
169,0.35414833690856584,0.4835607,middle,middle,0.5181518151815182,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
170,0.35556353106706967,0.49388233,middle,middle,0.5214521452145214,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
171,0.35697872530971375,0.5033934,middle,middle,0.5247524752475248,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
172,0.3583939194682176,0.5055533,middle,middle,0.528052805280528,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
173,0.3598091136267213,0.5136125,middle,middle,0.5313531353135313,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
174,0.36122430786936544,0.51849055,middle,middle,0.5346534653465347,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
175,0.3626395020278692,0.5289565,middle,middle,0.5379537953795379,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
176,0.36405469627051334,0.52098805,middle,middle,0.5412541254125413,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
177,0.36546989042901706,0.5272335,middle,middle,0.5445544554455446,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
178,0.36688508458752084,0.52223736,middle,middle,0.5478547854785478,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
179,0.368300278830165,0.5195219,middle,middle,0.5511551155115512,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
180,0.3697154729886687,0.50754213,middle,middle,0.5544554455445545,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
181,0.37113066714717247,0.5027605,middle,middle,0.5577557755775577,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
182,0.3725458613056763,0.49763444,middle,middle,0.5610561056105611,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
183,0.37396105546417985,0.4934488,middle,middle,0.5643564356435643,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
184,0.37537624970682415,0.49716693,middle,middle,0.5676567656765676,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
185,0.37679144386532776,0.4852418,middle,middle,0.570957095709571,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
186,0.37820663802383164,0.47458526,middle,middle,0.5742574257425742,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
187,0.37962183218233536,0.47047713,middle,middle,0.5775577557755776,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
188,0.38103702634083914,0.4647055,middle,middle,0.5808580858085809,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
189,0.38245222058348327,0.46090433,middle,middle,0.5841584158415841,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
190,0.3842404922043516,0.4567722,middle,middle,0.5874587458745875,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
191,0.38640184128758426,0.45233768,middle,middle,0.5907590759075908,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
192,0.3889362679173217,0.4494275,middle,middle,0.594059405940594,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
193,0.39184377192528336,0.45533293,middle,middle,0.5973597359735974,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
194,0.39512435347974995,0.4504533,middle,middle,0.6006600660066007,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
195,0.39877801249658074,0.44878685,middle,middle,0.6039603960396039,q_true_vs_raw_q_pred_no_renormalization,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_q_pair,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
